"","pathway","description","genes_in_pathway","matches","%_match","pValue","adj.pValue","overlap"
"GO:0046471","GO:0046471","""phosphatidylglycerol metabolic process""","3","0","0","1","1",""
"GO:0006661","GO:0006661","""phosphatidylinositol biosynthetic process""","17","0","0","1","1",""
"GO:0031161","GO:0031161","""phosphatidylinositol catabolic process""","8","0","0","1","1",""
"GO:0046856","GO:0046856","""phosphatidylinositol dephosphorylation""","3","0","0","1","1",""
"GO:0046488","GO:0046488","""phosphatidylinositol metabolic process""","35","0","0","1","1",""
"GO:0046854","GO:0046854","""phosphatidylinositol phosphate biosynthetic process""","10","0","0","1","1",""
"GO:0006659","GO:0006659","""phosphatidylserine biosynthetic process""","1","0","0","1","1",""
"GO:0006658","GO:0006658","""phosphatidylserine metabolic process""","1","0","0","1","1",""
"GO:0008654","GO:0008654","""phospholipid biosynthetic process""","46","1","2.17","0.690576787380272","1","8621351"
"GO:0009395","GO:0009395","""phospholipid catabolic process""","12","0","0","1","1",""
"GO:0046839","GO:0046839","""phospholipid dephosphorylation""","3","0","0","1","1",""
"GO:0006644","GO:0006644","""phospholipid metabolic process""","75","1","1.33","0.852939278917324","1","8621351"
"GO:0015914","GO:0015914","""phospholipid transport""","4","0","0","1","1",""
"GO:0000160","GO:0000160","""phosphorelay signal transduction system""","18","0","0","1","1",""
"GO:0006793","GO:0006793","""phosphorus metabolic process""","518","10","1.93","0.848117118871327","1","8615885,8616467,8617905,8621274,8621351,8622126,8623300,8625237,8627397,8629223"
"GO:0046838","GO:0046838","""phosphorylated carbohydrate dephosphorylation""","3","0","0","1","1",""
"GO:0016310","GO:0016310","""phosphorylation""","355","7","1.97","0.795706086899677","1","8615885,8616467,8617905,8622126,8623300,8625237,8629223"
"GO:0042331","GO:0042331","""phototaxis""","23","1","4.35","0.443158031035073","1","8629014"
"GO:0016129","GO:0016129","""phytosteroid biosynthetic process""","2","0","0","1","1",""
"GO:0016128","GO:0016128","""phytosteroid metabolic process""","2","0","0","1","1",""
"GO:0046148","GO:0046148","""pigment biosynthetic process""","8","0","0","1","1",""
"GO:0042440","GO:0042440","""pigment metabolic process""","8","0","0","1","1",""
"GO:0006907","GO:0006907","""pinocytosis""","55","2","3.64","0.403459531427216","1","8623801,8629223"
"GO:0099024","GO:0099024","""plasma membrane invagination""","19","0","0","1","1",""
"GO:0007009","GO:0007009","""plasma membrane organization""","9","0","0","1","1",""
"GO:0001778","GO:0001778","""plasma membrane repair""","7","0","0","1","1",""
"GO:0072386","GO:0072386","""plus-end-directed organelle transport along microtubule""","1","0","0","1","1",""
"GO:0072383","GO:0072383","""plus-end-directed vesicle transport along microtubule""","1","0","0","1","1",""
"GO:0030639","GO:0030639","""polyketide biosynthetic process""","1","0","0","1","1",""
"GO:0030638","GO:0030638","""polyketide metabolic process""","1","0","0","1","1",""
"GO:0046173","GO:0046173","""polyol biosynthetic process""","9","0","0","1","1",""
"GO:0046174","GO:0046174","""polyol catabolic process""","5","0","0","1","1",""
"GO:0019751","GO:0019751","""polyol metabolic process""","18","0","0","1","1",""
"GO:0110094","GO:0110094","""polyphosphate-mediated signaling""","7","0","0","1","1",""
"GO:0016093","GO:0016093","""polyprenol metabolic process""","1","0","0","1","1",""
"GO:0140028","GO:0140028","""pore formation during contractile vacuole discharge""","2","0","0","1","1",""
"GO:0006779","GO:0006779","""porphyrin-containing compound biosynthetic process""","8","0","0","1","1",""
"GO:0006778","GO:0006778","""porphyrin-containing compound metabolic process""","8","0","0","1","1",""
"GO:0052128","GO:0052128","""positive energy taxis""","11","1","9.09","0.244026106664694","1","8629014"
"GO:0046956","GO:0046956","""positive phototaxis""","11","1","9.09","0.244026106664694","1","8629014"
"GO:0032781","GO:0032781","""positive regulation of ATP-dependent activity""","2","0","0","1","1",""
"GO:2000601","GO:2000601","""positive regulation of Arp2/3 complex-mediated actin nucleation""","1","0","0","1","1",""
"GO:0051054","GO:0051054","""positive regulation of DNA metabolic process""","1","0","0","1","1",""
"GO:0045739","GO:0045739","""positive regulation of DNA repair""","1","0","0","1","1",""
"GO:2000144","GO:2000144","""positive regulation of DNA-templated transcription initiation""","2","0","0","1","1",""
"GO:0032786","GO:0032786","""positive regulation of DNA-templated transcription, elongation""","2","0","0","1","1",""
"GO:0045893","GO:0045893","""positive regulation of DNA-templated transcription""","23","0","0","1","1",""
"GO:0045745","GO:0045745","""positive regulation of G protein-coupled receptor signaling pathway""","2","0","0","1","1",""
"GO:1904426","GO:1904426","""positive regulation of GTP binding""","1","0","0","1","1",""
"GO:0043547","GO:0043547","""positive regulation of GTPase activity""","25","1","4","0.470850079095178","1","8629223"
"GO:0043406","GO:0043406","""positive regulation of MAP kinase activity""","1","0","0","1","1",""
"GO:0043410","GO:0043410","""positive regulation of MAPK cascade""","1","0","0","1","1",""
"GO:1902680","GO:1902680","""positive regulation of RNA biosynthetic process""","23","0","0","1","1",""
"GO:0051254","GO:0051254","""positive regulation of RNA metabolic process""","30","0","0","1","1",""
"GO:0033120","GO:0033120","""positive regulation of RNA splicing""","1","0","0","1","1",""
"GO:0046579","GO:0046579","""positive regulation of Ras protein signal transduction""","4","0","0","1","1",""
"GO:0032008","GO:0032008","""positive regulation of TOR signaling""","10","0","0","1","1",""
"GO:1904263","GO:1904263","""positive regulation of TORC1 signaling""","1","0","0","1","1",""
"GO:1904515","GO:1904515","""positive regulation of TORC2 signaling""","4","0","0","1","1",""
"GO:0030836","GO:0030836","""positive regulation of actin filament depolymerization""","1","0","0","1","1",""
"GO:0030838","GO:0030838","""positive regulation of actin filament polymerization""","17","1","5.88","0.351141018732723","1","8617301"
"GO:0051127","GO:0051127","""positive regulation of actin nucleation""","1","0","0","1","1",""
"GO:0045762","GO:0045762","""positive regulation of adenylate cyclase activity""","6","0","0","1","1",""
"GO:0106071","GO:0106071","""positive regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway""","2","0","0","1","1",""
"GO:0031159","GO:0031159","""positive regulation of aggregate size involved in sorocarp development""","3","0","0","1","1",""
"GO:0110013","GO:0110013","""positive regulation of aggregation involved in sorocarp development""","1","0","0","1","1",""
"GO:0034250","GO:0034250","""positive regulation of amide metabolic process""","2","0","0","1","1",""
"GO:0043065","GO:0043065","""positive regulation of apoptotic process""","1","0","0","1","1",""
"GO:0043945","GO:0043945","""positive regulation of asexual sporulation resulting in formation of a cellular spore""","1","0","0","1","1",""
"GO:0010508","GO:0010508","""positive regulation of autophagy""","1","0","0","1","1",""
"GO:0051099","GO:0051099","""positive regulation of binding""","23","1","4.35","0.443158031035073","1","8629223"
"GO:0048518","GO:0048518","""positive regulation of biological process""","199","6","3.02","0.382731980409759","1","8617301,8622088,8624635,8626513,8628117,8629223"
"GO:0009891","GO:0009891","""positive regulation of biosynthetic process""","30","1","3.33","0.534236440291052","1","8629223"
"GO:1904427","GO:1904427","""positive regulation of calcium ion transmembrane transport""","1","0","0","1","1",""
"GO:0051928","GO:0051928","""positive regulation of calcium ion transport""","1","0","0","1","1",""
"GO:0050850","GO:0050850","""positive regulation of calcium-mediated signaling""","1","0","0","1","1",""
"GO:0009896","GO:0009896","""positive regulation of catabolic process""","13","0","0","1","1",""
"GO:0043085","GO:0043085","""positive regulation of catalytic activity""","55","1","1.82","0.754274176526089","1","8629223"
"GO:1904064","GO:1904064","""positive regulation of cation transmembrane transport""","1","0","0","1","1",""
"GO:0010647","GO:0010647","""positive regulation of cell communication""","44","1","2.27","0.674329286036478","1","8629223"
"GO:1902751","GO:1902751","""positive regulation of cell cycle G2/M phase transition""","1","0","0","1","1",""
"GO:1901989","GO:1901989","""positive regulation of cell cycle phase transition""","1","0","0","1","1",""
"GO:0090068","GO:0090068","""positive regulation of cell cycle process""","5","0","0","1","1",""
"GO:0045787","GO:0045787","""positive regulation of cell cycle""","9","0","0","1","1",""
"GO:0010942","GO:0010942","""positive regulation of cell death""","2","0","0","1","1",""
"GO:0010720","GO:0010720","""positive regulation of cell development""","1","0","0","1","1",""
"GO:0045597","GO:0045597","""positive regulation of cell differentiation""","12","1","8.33","0.263026829807528","1","8628117"
"GO:0051781","GO:0051781","""positive regulation of cell division""","4","0","0","1","1",""
"GO:0030335","GO:0030335","""positive regulation of cell migration""","1","0","0","1","1",""
"GO:0010770","GO:0010770","""positive regulation of cell morphogenesis involved in differentiation""","1","0","0","1","1",""
"GO:2000147","GO:2000147","""positive regulation of cell motility""","2","0","0","1","1",""
"GO:0031346","GO:0031346","""positive regulation of cell projection organization""","1","0","0","1","1",""
"GO:0010811","GO:0010811","""positive regulation of cell-substrate adhesion""","2","0","0","1","1",""
"GO:0031328","GO:0031328","""positive regulation of cellular biosynthetic process""","30","1","3.33","0.534236440291052","1","8629223"
"GO:0031331","GO:0031331","""positive regulation of cellular catabolic process""","7","0","0","1","1",""
"GO:0044089","GO:0044089","""positive regulation of cellular component biogenesis""","21","1","4.76","0.414026067276117","1","8617301"
"GO:0051130","GO:0051130","""positive regulation of cellular component organization""","40","1","2.5","0.639247341973124","1","8617301"
"GO:0031325","GO:0031325","""positive regulation of cellular metabolic process""","59","1","1.69","0.778223370510383","1","8629223"
"GO:0048522","GO:0048522","""positive regulation of cellular process""","145","3","2.07","0.710775304872699","1","8617301,8628117,8629223"
"GO:1903669","GO:1903669","""positive regulation of chemorepellent activity""","20","1","5","0.398897017375815","1","8629223"
"GO:0061128","GO:0061128","""positive regulation of chemotaxis to cAMP by DIF-2""","3","0","0","1","1",""
"GO:0050921","GO:0050921","""positive regulation of chemotaxis""","8","1","12.5","0.184053156240315","1","8629223"
"GO:0031281","GO:0031281","""positive regulation of cyclase activity""","10","1","10","0.224538568389468","1","8629223"
"GO:0051343","GO:0051343","""positive regulation of cyclic-nucleotide phosphodiesterase activity""","1","0","0","1","1",""
"GO:1904031","GO:1904031","""positive regulation of cyclin-dependent protein kinase activity""","3","0","0","1","1",""
"GO:0045737","GO:0045737","""positive regulation of cyclin-dependent protein serine/threonine kinase activity""","3","0","0","1","1",""
"GO:0032467","GO:0032467","""positive regulation of cytokinesis""","4","0","0","1","1",""
"GO:0051495","GO:0051495","""positive regulation of cytoskeleton organization""","25","1","4","0.470850079095178","1","8617301"
"GO:1900426","GO:1900426","""positive regulation of defense response to bacterium""","1","0","0","1","1",""
"GO:0031349","GO:0031349","""positive regulation of defense response""","2","0","0","1","1",""
"GO:0035306","GO:0035306","""positive regulation of dephosphorylation""","1","0","0","1","1",""
"GO:0051094","GO:0051094","""positive regulation of developmental process""","16","1","6.25","0.334398905307954","1","8628117"
"GO:2001137","GO:2001137","""positive regulation of endocytic recycling""","1","0","0","1","1",""
"GO:0045807","GO:0045807","""positive regulation of endocytosis""","12","0","0","1","1",""
"GO:0010950","GO:0010950","""positive regulation of endopeptidase activity""","1","0","0","1","1",""
"GO:1904951","GO:1904951","""positive regulation of establishment of protein localization""","5","0","0","1","1",""
"GO:0045921","GO:0045921","""positive regulation of exocytosis""","2","0","0","1","1",""
"GO:0051491","GO:0051491","""positive regulation of filopodium assembly""","1","0","0","1","1",""
"GO:1905099","GO:1905099","""positive regulation of guanyl-nucleotide exchange factor activity""","1","0","0","1","1",""
"GO:0051345","GO:0051345","""positive regulation of hydrolase activity""","29","1","3.45","0.522193996054528","1","8629223"
"GO:0050778","GO:0050778","""positive regulation of immune response""","1","0","0","1","1",""
"GO:0002684","GO:0002684","""positive regulation of immune system process""","1","0","0","1","1",""
"GO:0045089","GO:0045089","""positive regulation of innate immune response""","1","0","0","1","1",""
"GO:0090316","GO:0090316","""positive regulation of intracellular protein transport""","4","0","0","1","1",""
"GO:1902533","GO:1902533","""positive regulation of intracellular signal transduction""","23","1","4.35","0.443158031035073","1","8629223"
"GO:0032388","GO:0032388","""positive regulation of intracellular transport""","6","0","0","1","1",""
"GO:0034767","GO:0034767","""positive regulation of ion transmembrane transport""","1","0","0","1","1",""
"GO:0043270","GO:0043270","""positive regulation of ion transport""","1","0","0","1","1",""
"GO:0033674","GO:0033674","""positive regulation of kinase activity""","21","0","0","1","1",""
"GO:0060193","GO:0060193","""positive regulation of lipase activity""","2","0","0","1","1",""
"GO:0040017","GO:0040017","""positive regulation of locomotion""","10","1","10","0.224538568389468","1","8629223"
"GO:0051349","GO:0051349","""positive regulation of lyase activity""","10","1","10","0.224538568389468","1","8629223"
"GO:0061014","GO:0061014","""positive regulation of mRNA catabolic process""","6","0","0","1","1",""
"GO:1903313","GO:1903313","""positive regulation of mRNA metabolic process""","6","0","0","1","1",""
"GO:0016239","GO:0016239","""positive regulation of macroautophagy""","1","0","0","1","1",""
"GO:0010557","GO:0010557","""positive regulation of macromolecule biosynthetic process""","25","0","0","1","1",""
